key,words,alphabetized,months_to_gs,months_to_eprint,subtitle,labeled_title,title_length,references,entities
IPDPS_17_078,8813,False,2,12,True,True,14,26,Algorithm;Broadcast automation;Central processing unit;Embodied energy;For loop;Graphics processing unit;Heterogeneous computing;Heuristic;Load balancing (computing);OpenMP;Parallel computing;Parallel language;Runtime system
IPDPS_17_079,7402,False,2,7,True,False,13,8,Cube;Data cube;Data-intensive computing;Dynamic programming;Graph500;IBM WebSphere eXtreme Scale;Multithreading (computer architecture);NWChem;OpenMP;Parallel computing;Programmer;Thread (computing)
IPDPS_17_080,8078,False,2,6,False,False,10,11,Backward compatibility;Benchmark (computing);Dependence analysis;High- and low-level;OpenMP;Parallel computing;Scheduling (computing);Side effect (computer science);Top-down and bottom-up design;Universal instantiation
IPDPS_17_081,8853,False,2,2,False,False,6,34,Algorithm;Benchmark (computing);Blocking (computing);Cache (computing);Graph drawing;Hardware performance counter;List of algorithms;Locality of reference;Loop nest optimization;PageRank;Principle of locality;Program optimization;Run time (program lifecycle phase);Sparse matrix;Synthetic data;Vertex (geometry)
IPDPS_17_082,9441,False,2,7,False,False,6,26,Buffer overflow;Central processing unit;Cluster analysis;Computer cluster;Graphics processing unit;Multi-core processor;Redshift;Sparse matrix;Speedup;Throughput;Total electron content
IPDPS_17_083,11037,False,2,2,True,True,9,40,Blocking (computing);Deadlock;Lossless compression;Network congestion;Routing;Simulation;Stock and flow;Throughput;Virtual channel
IPDPS_17_084,8369,False,2,2,False,False,11,17,"Algorithm;Autonomous car;Central processing unit;Control flow;Experiment;Graphics processing unit;Message Passing Interface;Message passing;Network switch;Peer-to-peer;Run time (program lifecycle phase);Single instruction, multiple threads;Wildcard character"
IPDPS_17_085,8857,True,2,15,False,False,18,13,Attribute–value pair;Big data;Central processing unit;Computation;Gigabyte;Graphics processing unit;Hash table;High memory;Kinetic Void;Memory bandwidth;Model of computation;Parallel computing;Performance Evaluation;Speedup;Thread (computing);Throughput
IPDPS_17_086,9463,False,2,2,False,False,7,18,Algorithm;Clustered file system;Consistent hashing;Data center;Elasticity (cloud computing);Scalability;Server (computing);Server farm
IPDPS_17_087,10641,False,2,6,False,False,9,30,Algorithm;Approximation algorithm;Gramian matrix;Iterative method;Kernel (operating system);Linear system;Low-rank approximation;Machine learning;X86
IPDPS_17_088,9465,False,2,15,False,False,13,34,64-bit computing;Algorithm;BSD;Discretization;FLOPS;Message Passing Interface;Multigrid method;OpenMP;PETSc;Preconditioner;Randomized algorithm;Sampling (signal processing);Sparse matrix;Unstructured grid
IPDPS_17_089,10182,True,2,2,True,True,10,18,Algorithm;Application framework;Context-free grammar;FIFO (computing and electronics);High-throughput computing;Multi-core processor;Non-blocking algorithm;Operating system;Scalability;Thread (computing);Throughput
IPDPS_17_090,10018,False,2,15,False,False,6,24,Blocking (computing);Computer data storage;Data structure;Insertion sort;Library (computing);Non-blocking algorithm;Random access;Server (computing);Thread (computing);Time complexity
IPDPS_17_091,7805,False,2,5,False,False,7,13,Boolean expression;Busy waiting;Java;Lock (computer science);Programmer;Reentrancy (computing);Span and div;Synchronization (computer science);Test case;Transactional memory
IPDPS_17_092,9394,True,2,15,False,False,12,,Algorithm;Computer;Graph property;Parallel random-access machine;Sorting;Spanning tree
IPDPS_17_093,8657,False,2,6,False,False,8,29,"Best, worst and average case;Computation;Dynamic voltage scaling;Embedded system;Frequency scaling;Haswell (microarchitecture);Modulation;Run time (program lifecycle phase);Runtime system;Speedup;Supercomputer"
IPDPS_17_094,8211,False,2,3,True,False,15,29,Computer hardware;Network planning and design;Power management;Production system (computer science);Simulation;Slurm;Software deployment;Solution stack;Supercomputer
IPDPS_17_095,8362,False,2,7,False,False,11,30,Algorithm;Graphics processing unit;Java Caps;Jumpstart Our Business Startups Act;Scheduling (computing);Throughput
IPDPS_17_096,8014,False,2,2,False,False,12,25,Experiment;IBM WebSphere eXtreme Scale;Simulation;Soft systems methodology;Supercomputer
IPDPS_17_097,8682,True,2,15,False,False,9,16,Algorithms for Recovery and Isolation Exploiting Semantics;Blocking (computing);Concurrency (computer science);Direct memory access;Heuristic;High- and low-level;InfiniBand;Non-blocking algorithm;Remote direct memory access;Revolution in Military Affairs;SPMD;Scheduling (computing);Software portability;Speedup;Synthetic data;Throughput
IPDPS_17_098,7729,False,2,2,True,False,8,5,Block (programming);C++;Computation;Inline expansion;Intel Edison;Message Passing Interface;Overlap–add method;Programmer;Relocation (computing);Runtime system
IPDPS_17_099,15492,False,2,2,False,False,9,7,AV-TEST;Lookup table;Message Passing Interface;Network address
IPDPS_17_100,10030,False,2,2,False,False,5,20,Algorithm;CPU cache;Cache (computing);Clustering coefficient;Coefficient;Communication-avoiding algorithms;Computation;Floor and ceiling functions;Library;Message Passing Interface;Revolution in Military Affairs;Simulation
IPDPS_17_101,9219,False,2,24,False,False,3,30,Artificial neural network;Artificial neuron;Byzantine fault tolerance;Computation;Distributed computing;Failure rate;Fault tolerance;Neural Networks;Neuron;Social network;Synaptic Package Manager
IPDPS_17_102,8682,True,2,2,False,False,8,13,Benchmark (computing);Design of experiments;Heuristic;Iterator;Matrix multiplication;Time complexity;Tucker decomposition
IPDPS_17_103,9869,False,2,4,False,False,9,,
IPDPS_17_104,7288,False,2,2,False,False,11,23,Algorithm;Collaborative product development;Computation;Computer security;Data-intensive computing;Dynamic random-access memory;E-commerce;High memory;Knights;Load balancing (computing);MCDRAM;Manycore processor;Memory bandwidth;Multi-core processor;Sparse matrix;Speedup
IPDPS_17_105,9115,False,2,2,False,False,7,33,Distributed computing;Load balancing (computing);Power of two;Randomized algorithm;Server (computing);Simulation;Time complexity
IPDPS_17_106,9010,True,2,11,False,False,9,21,Apache Hadoop;Data redundancy;Jumpstart Our Business Startups Act;Load balancing (computing);MapReduce;Name binding
IPDPS_17_107,6919,True,2,15,False,False,11,18,Autonomic computing;Foreach loop;Linear programming;Memory footprint;Middleware;Multi-core processor;Performance;Pool (computer science);Remote procedure call;Scalability;Self-tuning;Subroutine;Throughput
IPDPS_17_108,9379,False,2,15,True,True,10,24,MapReduce;Program optimization;Supercomputer
IPDPS_17_109,8192,False,2,15,False,False,14,32,Algorithm;Data compression;Error detection and correction;Experiment;Flash memory;Memory-mapped I/O
IPDPS_17_110,9521,False,2,13,True,False,9,21,Central processing unit;Computer memory;Data compression;Entropy encoding;Graphics;Graphics processing unit;Huffman coding;Lossy compression;Memory bandwidth;Shannon's source coding theorem;Speedup
IPDPS_17_111,10184,False,2,2,False,False,16,13,Algorithm;Computer data storage;Data compression;Data point;Encoder;Lossy compression;Mean squared error;NetBSD Gzip / FreeBSD Gzip;Peak signal-to-noise ratio;Variable-length code
IPDPS_17_112,9701,True,2,4,True,True,8,18,Adaptive algorithm;Algorithm;Approximate computing;Compiler;Computation;Correctness (computer science);Linear algebra;Machine learning;Memoization;Run time (program lifecycle phase);Runtime system;Speedup;Static program analysis;Stencil (numerical analysis)
IPDPS_17_113,9813,False,2,15,True,False,9,25,Admissible numbering;Consistency model;High- and low-level;IBM WebSphere eXtreme Scale;Non-volatile memory;Papyrus;Persistent memory;Scalability;Software system;Tcl;Web beacon
IPDPS_17_114,8846,True,2,15,False,False,10,24,Byte;Byte addressing;Computer data storage;Data structure;Non-volatile memory;Nonvolatile BIOS memory;Null (SQL);Persistence (computer science);Program optimization;Run time (program lifecycle phase);Testbed;Undo
IPDPS_17_115,8846,False,2,15,True,True,12,25,Attribute–value pair;Buffer overflow;Burst mode (computing);Cluster analysis;Experiment;Key-value database;Scalability;Value (ethics)
IPDPS_17_116,7648,True,2,15,False,False,12,26,Garbage collection (computer science);I/O scheduling;Parallel computing;Participatory GIS;Response time (technology);Scheduling (computing);Solid-state drive
SIGMETRICS_17_001,13345,True,2,2,False,False,11,39,Algorithm;Cache (computing);Iteration;Maxima and minima;Nash equilibrium;Numerical analysis;Polynomial;Simulated annealing;Simulation;Synthetic data
SIGMETRICS_17_002,16821,False,2,2,False,False,8,30,Algorithm;Asymptotically optimal algorithm;Autoscaling;Centralisation;Comparison of raster-to-vector conversion software;Data center;Elasticity (cloud computing);Experiment;Idle (CPU);Load balancing (computing);Perceived performance;Scalability;Server (computing);Simulation
SIGMETRICS_17_003,18396,False,2,2,True,False,13,29,Algorithm;Computational complexity theory;Crossbar switch;Data center;Electronic switching system;Input/output;Network switch;Packet switching;Simulation;Throughput
SIGMETRICS_17_004,11798,False,2,2,True,True,9,36,Abstraction layer;Algorithm;Computation;Graph (abstract data type);Graph state;Speedup;Unified Extensible Firmware Interface;Vertex (graph theory);Vertex separator
SIGMETRICS_17_005,12773,False,2,8,False,False,11,22,Algorithm;Distributed computing;Graphics processing unit;Locality of reference;Manycore processor;Parallel computing
SIGMETRICS_17_006,23238,True,5,5,True,False,9,14,Algorithm;Bin packing problem;Cloud computing;Data center;Experiment;Jumpstart Our Business Startups Act;Memory overcommitment;Online algorithm;Requirement;Risk aversion;Risk management;Schedule (project management);Scheduling (computing);Set packing;Submodular set function
SIGMETRICS_17_007,10490,False,2,2,False,False,10,15,Acknowledgement (data networks);Data point;Debian;Heartbleed;Kernel (operating system);Limiter;Linux;Linux;Operating system;Rate limiting;Scalability;Terminate (software)
SIGMETRICS_17_008,12836,False,2,2,False,False,9,2,Autoregressive integrated moving average;Control system;Critical system;Denial-of-service attack;Hacktivism;Mission critical;Patch (computing);SHODAN;Scheduling (computing);Time series;Vulnerability (computing)
SIGMETRICS_17_009,18478,False,2,2,False,False,10,3,Combinatorial optimization;Complex network;Ellipsoid method;NP (complexity);Optimization problem;Polynomial;Program optimization
SIGMETRICS_17_010,13242,False,2,2,False,False,13,18,Algorithm;Approximation;Approximation error;Data center;Dynamical system;Expanded memory;Interchange circuit;Limiter;Perturbation theory;Perturbation theory (quantum mechanics);Point of View (computer hardware company);Quantum field theory;Queueing theory;Stationary process;Steady state;Stochastic process;Telecommunications network;Weak measurement
SIGMETRICS_17_011,14812,False,2,2,False,False,11,16,Approximation;Choice modelling;Dynamical system;Experiment;Mean squared error;Numerical analysis;Perturbation theory;Perturbation theory (quantum mechanics);Power of two;Programming paradigm;Quantum field theory;Rate of convergence;Stationary process;Stochastic process
SIGMETRICS_17_012,11388,False,2,2,True,False,16,11,Algorithm;Apache Hadoop;Balanced line;Clustered file system;Distributed computing;Durability (database systems);Google File System;Hard disk drive;Persistence (computer science);Server (computing);Simulation;Spatial variability
SIGMETRICS_17_013,23275,False,2,2,True,False,13,112,Bit error rate;Circuit restoration;Dynamic frequency scaling;Dynamic random-access memory;Dynamic voltage scaling;Experiment;Field-programmable gate array;Frequency scaling;Limiter;Multi-core processor;Simulation;Voltage regulator;Voltage source
SIGMETRICS_17_014,14612,False,2,2,False,False,13,,Archive;FTL: Faster Than Light;Flash memory;Hard disk drive;Magnetic storage;Multi-level cell;Non-volatile memory;Relaxation (approximation);Simulation;Solid-state drive;Usability;Wear leveling
SIGMETRICS_17_015,22278,False,2,2,True,False,14,81,Code word;DIMM;Dynamic random-access memory;Error detection and correction;Failure rate;Forward error correction;Peripheral
SIGMETRICS_17_016,11465,False,2,2,True,False,8,12,Apache Hadoop;Data center;Data-intensive computing;Digital distribution;Distributed computing;MapReduce;Network traffic control
SIGMETRICS_17_017,13565,False,2,8,True,False,11,28,Amazon Elastic Compute Cloud (EC2);Backup;Burstable billing;Full disclosure (computer security);Google Compute Engine;In-memory database;Memcached;Multiplexing;Procurement;Throughput;Token bucket;Virtual machine
SIGMETRICS_17_018,19349,False,2,8,True,True,7,46,Bitcoin;Communications protocol;Cryptocurrency;De-anonymization;Fallout;Heuristic;Peer-to-peer;Peer-to-peer file sharing;Plaintext;Privacy;Provable prime;Transaction processing
SIGMETRICS_17_019,14255,False,2,2,False,False,8,45,BOINC;Computational science;Electronic data processing;Experiment;Failure rate;Message Passing Interface;SPARK;Server (computing)
